:START_ID(Person),:END_ID(Person),:TYPE,count:int
Bill Maher,Paula Kaufman,CO_APPEARS_WITH,52
Bill Maher,Qiang,CO_APPEARS_WITH,1
Bill Maher,Sarah,CO_APPEARS_WITH,1
Bill Maher,Sarah Shreeves,CO_APPEARS_WITH,4
Bill Maher,Steve Witt,CO_APPEARS_WITH,2
Bill Maher,Strategic Planning,CO_APPEARS_WITH,1
Bill Maher,Sue Searing,CO_APPEARS_WITH,48
Bill Maher,Susan Avery,CO_APPEARS_WITH,6
Bill Maher,Susanne Belovari,CO_APPEARS_WITH,2
Bill Maher,Tom Habing,CO_APPEARS_WITH,8
Bill Mischo,Cindy,CO_APPEARS_WITH,14
Bill Mischo,Cindy Kelly,CO_APPEARS_WITH,21
Bill Mischo,Jen Yu,CO_APPEARS_WITH,11
Bill Mischo,Jim Cotter,CO_APPEARS_WITH,9
Bill Mischo,Josh,CO_APPEARS_WITH,1
Bill Mischo,Josh Harris,CO_APPEARS_WITH,9
Bill Mischo,Karen,CO_APPEARS_WITH,14
Bill Mischo,Kathleen,CO_APPEARS_WITH,2
Bill Mischo,Kathleen Kern,CO_APPEARS_WITH,3
Bill Mischo,Lynne Rudasill,CO_APPEARS_WITH,80
Bill Mischo,Maher,CO_APPEARS_WITH,2
Bill Mischo,Mara,CO_APPEARS_WITH,2
Bill Mischo,Mary,CO_APPEARS_WITH,15
Bill Mischo,Mortenson Center,CO_APPEARS_WITH,9
Bill Mischo,Nancy,CO_APPEARS_WITH,24
Bill Mischo,Pat Allen,CO_APPEARS_WITH,5
Bill Mischo,Paula Kaufman,CO_APPEARS_WITH,24
Bill Mischo,Qiang,CO_APPEARS_WITH,2
Bill Mischo,Sarah,CO_APPEARS_WITH,11
Bill Mischo,Strategic Planning,CO_APPEARS_WITH,1
Bill Mischo,Susanne Belovari,CO_APPEARS_WITH,8
Bill Mischo,Valerie,CO_APPEARS_WITH,1
Cindy,Cindy Kelly,CO_APPEARS_WITH,31
Cindy,Eric Kurt,CO_APPEARS_WITH,1
Cindy,Heidi Imker,CO_APPEARS_WITH,2
Cindy,Jen Yu,CO_APPEARS_WITH,2
Cindy,Jim Cotter,CO_APPEARS_WITH,4
Cindy,John,CO_APPEARS_WITH,21
Cindy,John Wilkin,CO_APPEARS_WITH,23
Cindy,Josh,CO_APPEARS_WITH,2
Cindy,Josh Harris,CO_APPEARS_WITH,3
Cindy,Karen,CO_APPEARS_WITH,8
Cindy,Karen Hogenboom,CO_APPEARS_WITH,8
Cindy,Kathleen,CO_APPEARS_WITH,1
Cindy,Kathleen Kern,CO_APPEARS_WITH,2
Cindy,Kirstin Dougan,CO_APPEARS_WITH,10
Cindy,Lynne,CO_APPEARS_WITH,9
Cindy,Lynne Rudasill,CO_APPEARS_WITH,16
Cindy,Maher,CO_APPEARS_WITH,1
Cindy,Mara,CO_APPEARS_WITH,5
Cindy,Mara Thacker,CO_APPEARS_WITH,5
Cindy,Mary,CO_APPEARS_WITH,5
Cindy,Mary Laskowski,CO_APPEARS_WITH,19
Cindy,Mortenson Center,CO_APPEARS_WITH,2
Cindy,Nancy,CO_APPEARS_WITH,8
Cindy,Pat Allen,CO_APPEARS_WITH,4
Cindy,Paula Kaufman,CO_APPEARS_WITH,11
Cindy,Qiang,CO_APPEARS_WITH,6
Cindy,Qiang Jin,CO_APPEARS_WITH,23
Cindy,Sarah,CO_APPEARS_WITH,27
Cindy,Sarah Shreeves,CO_APPEARS_WITH,3
Cindy,Steve Witt,CO_APPEARS_WITH,3
Cindy,Strategic Planning,CO_APPEARS_WITH,1
Cindy,Sue Searing,CO_APPEARS_WITH,19
Cindy,Susan Avery,CO_APPEARS_WITH,10
Cindy,Susanne Belovari,CO_APPEARS_WITH,1
Cindy,Tom Habing,CO_APPEARS_WITH,8
Cindy,Valerie,CO_APPEARS_WITH,1
Cindy Ingold,Cindy Kelly,CO_APPEARS_WITH,28
Cindy Ingold,Jen Yu,CO_APPEARS_WITH,10
Cindy Ingold,Jim Cotter,CO_APPEARS_WITH,9
Cindy Ingold,Josh,CO_APPEARS_WITH,1
Cindy Ingold,Josh Harris,CO_APPEARS_WITH,4
Cindy Ingold,Karen,CO_APPEARS_WITH,20
Cindy Ingold,Kathleen,CO_APPEARS_WITH,1
Cindy Ingold,Kathleen Kern,CO_APPEARS_WITH,3
Cindy Ingold,Lynne,CO_APPEARS_WITH,4
Cindy Ingold,Lynne Rudasill,CO_APPEARS_WITH,21
Cindy Ingold,Maher,CO_APPEARS_WITH,2
Cindy Ingold,Mara,CO_APPEARS_WITH,5
Cindy Ingold,Mary,CO_APPEARS_WITH,7
Cindy Ingold,Mortenson Center,CO_APPEARS_WITH,3
Cindy Ingold,Nancy,CO_APPEARS_WITH,12
Cindy Ingold,Pat Allen,CO_APPEARS_WITH,10
Cindy Ingold,Paula Kaufman,CO_APPEARS_WITH,10
Cindy Ingold,Qiang,CO_APPEARS_WITH,5
Cindy Ingold,Sarah,CO_APPEARS_WITH,19
Cindy Ingold,Steve Witt,CO_APPEARS_WITH,4
Cindy Ingold,Strategic Planning,CO_APPEARS_WITH,1
Cindy Ingold,Susanne Belovari,CO_APPEARS_WITH,2
Cindy Ingold,Tom Habing,CO_APPEARS_WITH,13
Cindy Ingold,Valerie,CO_APPEARS_WITH,1
Cindy Kelly,Eric Kurt,CO_APPEARS_WITH,3
Cindy Kelly,Heidi Imker,CO_APPEARS_WITH,1
Cindy Kelly,Jen Yu,CO_APPEARS_WITH,6
Cindy Kelly,Jim Cotter,CO_APPEARS_WITH,4
Cindy Kelly,John,CO_APPEARS_WITH,30
Cindy Kelly,John Wilkin,CO_APPEARS_WITH,27
Cindy Kelly,Josh,CO_APPEARS_WITH,1
Cindy Kelly,Josh Harris,CO_APPEARS_WITH,2
Cindy Kelly,Karen,CO_APPEARS_WITH,10
Cindy Kelly,Karen Hogenboom,CO_APPEARS_WITH,5
Cindy Kelly,Kathleen,CO_APPEARS_WITH,1
Cindy Kelly,Kathleen Kern,CO_APPEARS_WITH,2
Cindy Kelly,Kirstin Dougan,CO_APPEARS_WITH,9
Cindy Kelly,Lynne,CO_APPEARS_WITH,11
Cindy Kelly,Lynne Rudasill,CO_APPEARS_WITH,26
Cindy Kelly,Maher,CO_APPEARS_WITH,1
Cindy Kelly,Mara,CO_APPEARS_WITH,1
Cindy Kelly,Mara Thacker,CO_APPEARS_WITH,2
Cindy Kelly,Mary,CO_APPEARS_WITH,9
Cindy Kelly,Mary Laskowski,CO_APPEARS_WITH,41
Cindy Kelly,Mortenson Center,CO_APPEARS_WITH,4
Cindy Kelly,Nancy,CO_APPEARS_WITH,6
Cindy Kelly,Pat Allen,CO_APPEARS_WITH,8
Cindy Kelly,Paula Kaufman,CO_APPEARS_WITH,49
Cindy Kelly,Qiang,CO_APPEARS_WITH,3
Cindy Kelly,Qiang Jin,CO_APPEARS_WITH,8
Cindy Kelly,Sarah,CO_APPEARS_WITH,5
Cindy Kelly,Sarah Shreeves,CO_APPEARS_WITH,7
Cindy Kelly,Steve Witt,CO_APPEARS_WITH,3
Cindy Kelly,Strategic Planning,CO_APPEARS_WITH,1
Cindy Kelly,Sue Searing,CO_APPEARS_WITH,52
Cindy Kelly,Susan Avery,CO_APPEARS_WITH,16
Cindy Kelly,Susanne Belovari,CO_APPEARS_WITH,1
Cindy Kelly,Tom Habing,CO_APPEARS_WITH,12
Cindy Kelly,Valerie,CO_APPEARS_WITH,1
Eric Kurt,Jen Yu,CO_APPEARS_WITH,1
Eric Kurt,Jim Cotter,CO_APPEARS_WITH,4
Eric Kurt,Josh,CO_APPEARS_WITH,1
Eric Kurt,Josh Harris,CO_APPEARS_WITH,1
Eric Kurt,Karen,CO_APPEARS_WITH,1
Eric Kurt,Karen Hogenboom,CO_APPEARS_WITH,1
Eric Kurt,Kathleen,CO_APPEARS_WITH,1
Eric Kurt,Kathleen Kern,CO_APPEARS_WITH,1
Eric Kurt,Kirstin Dougan,CO_APPEARS_WITH,4
Eric Kurt,Lynne,CO_APPEARS_WITH,1
Eric Kurt,Lynne Rudasill,CO_APPEARS_WITH,1
Eric Kurt,Maher,CO_APPEARS_WITH,1
Eric Kurt,Mara,CO_APPEARS_WITH,2
Eric Kurt,Mara Thacker,CO_APPEARS_WITH,2
Eric Kurt,Mary,CO_APPEARS_WITH,1
Eric Kurt,Mortenson Center,CO_APPEARS_WITH,1
Eric Kurt,Nancy,CO_APPEARS_WITH,1
Eric Kurt,Pat Allen,CO_APPEARS_WITH,1
Eric Kurt,Paula Kaufman,CO_APPEARS_WITH,6
Eric Kurt,Qiang,CO_APPEARS_WITH,1
Eric Kurt,Sarah,CO_APPEARS_WITH,2
Eric Kurt,Sarah Shreeves,CO_APPEARS_WITH,3
Eric Kurt,Steve Witt,CO_APPEARS_WITH,3
Eric Kurt,Strategic Planning,CO_APPEARS_WITH,1
Eric Kurt,Sue Searing,CO_APPEARS_WITH,3
Eric Kurt,Susan Avery,CO_APPEARS_WITH,3
Eric Kurt,Susanne Belovari,CO_APPEARS_WITH,4
Eric Kurt,Tom Habing,CO_APPEARS_WITH,2
Eric Kurt,Valerie,CO_APPEARS_WITH,1
Heidi Imker,Jen Yu,CO_APPEARS_WITH,1
Heidi Imker,Jim Cotter,CO_APPEARS_WITH,2
Heidi Imker,Josh,CO_APPEARS_WITH,2
Heidi Imker,Josh Harris,CO_APPEARS_WITH,3
Heidi Imker,Karen,CO_APPEARS_WITH,1
Heidi Imker,Karen Hogenboom,CO_APPEARS_WITH,5
Heidi Imker,Kathleen,CO_APPEARS_WITH,1
Heidi Imker,Kathleen Kern,CO_APPEARS_WITH,1
Heidi Imker,Kirstin Dougan,CO_APPEARS_WITH,11
Heidi Imker,Lynne,CO_APPEARS_WITH,2
Heidi Imker,Lynne Rudasill,CO_APPEARS_WITH,25
Heidi Imker,Maher,CO_APPEARS_WITH,2
Heidi Imker,Mara,CO_APPEARS_WITH,1
Heidi Imker,Mara Thacker,CO_APPEARS_WITH,15
Heidi Imker,Mary,CO_APPEARS_WITH,2
Heidi Imker,Mortenson Center,CO_APPEARS_WITH,1
Heidi Imker,Nancy,CO_APPEARS_WITH,5
Heidi Imker,Pat Allen,CO_APPEARS_WITH,2
Heidi Imker,Paula Kaufman,CO_APPEARS_WITH,1
Heidi Imker,Qiang,CO_APPEARS_WITH,1
Heidi Imker,Sarah,CO_APPEARS_WITH,4
Heidi Imker,Sarah Shreeves,CO_APPEARS_WITH,1
Heidi Imker,Steve Witt,CO_APPEARS_WITH,2
Heidi Imker,Strategic Planning,CO_APPEARS_WITH,2
Heidi Imker,Sue Searing,CO_APPEARS_WITH,3
Heidi Imker,Susan Avery,CO_APPEARS_WITH,9
Heidi Imker,Susanne Belovari,CO_APPEARS_WITH,2
Heidi Imker,Valerie,CO_APPEARS_WITH,1
Jen Yu,Jim Cotter,CO_APPEARS_WITH,1
Jen Yu,John,CO_APPEARS_WITH,18
Jen Yu,John Wilkin,CO_APPEARS_WITH,16
Jen Yu,Josh,CO_APPEARS_WITH,1
Jen Yu,Josh Harris,CO_APPEARS_WITH,2
Jen Yu,Karen,CO_APPEARS_WITH,2
Jen Yu,Karen Hogenboom,CO_APPEARS_WITH,6
Jen Yu,Kathleen,CO_APPEARS_WITH,1
Jen Yu,Kathleen Kern,CO_APPEARS_WITH,1
Jen Yu,Kirstin Dougan,CO_APPEARS_WITH,13
Jen Yu,Lynne,CO_APPEARS_WITH,2
Jen Yu,Lynne Rudasill,CO_APPEARS_WITH,8
Jen Yu,Maher,CO_APPEARS_WITH,1
Jen Yu,Mara,CO_APPEARS_WITH,1
Jen Yu,Mary Laskowski,CO_APPEARS_WITH,12
Jen Yu,Mortenson Center,CO_APPEARS_WITH,1
Jen Yu,Nancy,CO_APPEARS_WITH,5
Jen Yu,Pat Allen,CO_APPEARS_WITH,4
Jen Yu,Paula Kaufman,CO_APPEARS_WITH,3
Jen Yu,Qiang,CO_APPEARS_WITH,1
Jen Yu,Qiang Jin,CO_APPEARS_WITH,3
Jen Yu,Sarah,CO_APPEARS_WITH,2
Jen Yu,Sarah Shreeves,CO_APPEARS_WITH,1
Jen Yu,Steve Witt,CO_APPEARS_WITH,2
Jen Yu,Strategic Planning,CO_APPEARS_WITH,1
Jen Yu,Sue Searing,CO_APPEARS_WITH,7
Jen Yu,Susan Avery,CO_APPEARS_WITH,9
Jen Yu,Susanne Belovari,CO_APPEARS_WITH,2
Jen Yu,Tom Habing,CO_APPEARS_WITH,7
Jen Yu,Valerie,CO_APPEARS_WITH,1
Jim Cotter,John,CO_APPEARS_WITH,8
Jim Cotter,John Wilkin,CO_APPEARS_WITH,14
Jim Cotter,Josh,CO_APPEARS_WITH,1
Jim Cotter,Josh Harris,CO_APPEARS_WITH,1
Jim Cotter,Karen,CO_APPEARS_WITH,1
Jim Cotter,Karen Hogenboom,CO_APPEARS_WITH,2
Jim Cotter,Kathleen,CO_APPEARS_WITH,1
Jim Cotter,Kathleen Kern,CO_APPEARS_WITH,1
Jim Cotter,Kirstin Dougan,CO_APPEARS_WITH,1
Jim Cotter,Lynne,CO_APPEARS_WITH,3
Jim Cotter,Lynne Rudasill,CO_APPEARS_WITH,8
Jim Cotter,Maher,CO_APPEARS_WITH,1
Jim Cotter,Mara,CO_APPEARS_WITH,1
Jim Cotter,Mara Thacker,CO_APPEARS_WITH,2
Jim Cotter,Mary,CO_APPEARS_WITH,4
Jim Cotter,Mary Laskowski,CO_APPEARS_WITH,4
Jim Cotter,Mortenson Center,CO_APPEARS_WITH,1
Jim Cotter,Nancy,CO_APPEARS_WITH,2
Jim Cotter,Pat Allen,CO_APPEARS_WITH,3
Jim Cotter,Paula Kaufman,CO_APPEARS_WITH,7
Jim Cotter,Qiang,CO_APPEARS_WITH,1
Jim Cotter,Qiang Jin,CO_APPEARS_WITH,1
Jim Cotter,Sarah,CO_APPEARS_WITH,7
Jim Cotter,Sarah Shreeves,CO_APPEARS_WITH,2
Jim Cotter,Steve Witt,CO_APPEARS_WITH,2
Jim Cotter,Strategic Planning,CO_APPEARS_WITH,1
Jim Cotter,Sue Searing,CO_APPEARS_WITH,17
Jim Cotter,Susan Avery,CO_APPEARS_WITH,4
Jim Cotter,Susanne Belovari,CO_APPEARS_WITH,2
Jim Cotter,Tom Habing,CO_APPEARS_WITH,6
Jim Cotter,Valerie,CO_APPEARS_WITH,1
John,Josh,CO_APPEARS_WITH,5
John,Josh Harris,CO_APPEARS_WITH,6
John,Karen,CO_APPEARS_WITH,12
John,Kathleen,CO_APPEARS_WITH,1
John,Kathleen Kern,CO_APPEARS_WITH,1
John,Lynne Rudasill,CO_APPEARS_WITH,87
John,Maher,CO_APPEARS_WITH,2
John,Mary,CO_APPEARS_WITH,15
John,Mortenson Center,CO_APPEARS_WITH,6
John,Nancy,CO_APPEARS_WITH,25
John,Pat Allen,CO_APPEARS_WITH,3
John,Paula Kaufman,CO_APPEARS_WITH,16
John,Qiang,CO_APPEARS_WITH,3
John,Sarah,CO_APPEARS_WITH,13
John,Strategic Planning,CO_APPEARS_WITH,1
John,Susanne Belovari,CO_APPEARS_WITH,2
John,Valerie,CO_APPEARS_WITH,1
John Wilkin,Josh,CO_APPEARS_WITH,2
John Wilkin,Josh Harris,CO_APPEARS_WITH,6
John Wilkin,Karen,CO_APPEARS_WITH,5
John Wilkin,Kathleen,CO_APPEARS_WITH,1
John Wilkin,Kathleen Kern,CO_APPEARS_WITH,2
John Wilkin,Lynne Rudasill,CO_APPEARS_WITH,101
John Wilkin,Maher,CO_APPEARS_WITH,3
John Wilkin,Mara,CO_APPEARS_WITH,3
John Wilkin,Mary,CO_APPEARS_WITH,20
John Wilkin,Mortenson Center,CO_APPEARS_WITH,5
John Wilkin,Nancy,CO_APPEARS_WITH,26
John Wilkin,Pat Allen,CO_APPEARS_WITH,4
John Wilkin,Paula Kaufman,CO_APPEARS_WITH,9
John Wilkin,Qiang,CO_APPEARS_WITH,4
John Wilkin,Strategic Planning,CO_APPEARS_WITH,2
John Wilkin,Susanne Belovari,CO_APPEARS_WITH,3
John Wilkin,Valerie,CO_APPEARS_WITH,1
Josh,Josh Harris,CO_APPEARS_WITH,8
Josh,Karen,CO_APPEARS_WITH,1
Josh,Karen Hogenboom,CO_APPEARS_WITH,1
Josh,Kathleen,CO_APPEARS_WITH,1
Josh,Kathleen Kern,CO_APPEARS_WITH,1
Josh,Kirstin Dougan,CO_APPEARS_WITH,1
Josh,Lynne,CO_APPEARS_WITH,1
Josh,Lynne Rudasill,CO_APPEARS_WITH,1
Josh,Maher,CO_APPEARS_WITH,1
Josh,Mara,CO_APPEARS_WITH,1
Josh,Mara Thacker,CO_APPEARS_WITH,1
Josh,Mary,CO_APPEARS_WITH,1
Josh,Mary Laskowski,CO_APPEARS_WITH,2
Josh,Mortenson Center,CO_APPEARS_WITH,3
