:START_ID(Document),:END_ID(Committee),:TYPE
"Diversity, Equity, Inclusion, and Accessibility (DEIA) Task Force__Minutes__Diversity, Equity, Inclusion, and Accessibility (DEIA) Task Force_Minutes_2022-11-16","Diversity, Equity, Inclusion, and Accessibility (DEIA) Task Force",BELONGS_TO
"Diversity, Equity, Inclusion, and Accessibility (DEIA) Task Force__Minutes__Diversity, Equity, Inclusion, and Accessibility (DEIA) Task Force_Minutes_2022-09-21","Diversity, Equity, Inclusion, and Accessibility (DEIA) Task Force",BELONGS_TO
"Diversity, Equity, Inclusion, and Accessibility (DEIA) Task Force__Minutes__Diversity, Equity, Inclusion, and Accessibility (DEIA) Task Force_Minutes_2021-01-19","Diversity, Equity, Inclusion, and Accessibility (DEIA) Task Force",BELONGS_TO
"Diversity, Equity, Inclusion, and Accessibility (DEIA) Task Force__Minutes__Diversity, Equity, Inclusion, and Accessibility (DEIA) Task Force_Minutes_2021-01-19_1","Diversity, Equity, Inclusion, and Accessibility (DEIA) Task Force",BELONGS_TO
"Diversity, Equity, Inclusion, and Accessibility (DEIA) Task Force__Minutes__Diversity, Equity, Inclusion, and Accessibility (DEIA) Task Force_Minutes_2021-01-07_1","Diversity, Equity, Inclusion, and Accessibility (DEIA) Task Force",BELONGS_TO
"Diversity, Equity, Inclusion, and Accessibility (DEIA) Task Force__Minutes__Diversity, Equity, Inclusion, and Accessibility (DEIA) Task Force_Minutes_2022-05-22","Diversity, Equity, Inclusion, and Accessibility (DEIA) Task Force",BELONGS_TO
"Diversity, Equity, Inclusion, and Accessibility (DEIA) Task Force__Minutes__Diversity, Equity, Inclusion, and Accessibility (DEIA) Task Force_Minutes_2021-06-07","Diversity, Equity, Inclusion, and Accessibility (DEIA) Task Force",BELONGS_TO
Library Faculty Meeting__Related Documents__ClimateQUALUpdateFacultyMeeting_June_2017,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__Final_Report_of_the_Reference_Services_Committee,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__2013-04-17_E-research_slides_revised,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__KANOPY_session_faculty_mtg_Dec_2015,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__Faculty Meeting Discussion Questions Feb 11 2015,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__HAHN_VuFind_faculty_presentation,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__Faculty-Meeting-Accreditation (1),Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__Discussion_Topic_InternalSearches,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__201802FacultyMeeting,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__TomTeper_VeraKuipers_Presentation_LibFacMeeting_03042020-1,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__Discussion_Topic_InternalSearches (1),Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__Leveraging-library-data-for-student-success,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__Patron-Privacy-in-the-LibraryRev,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__IDHH-presentation-faculty-meeting-2019-12,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__IDHH-presentation-faculty-meeting-2019-12 (1),Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__KANOPY_session_faculty_mtg_Dec_2015 (1),Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__FacMeetingLightningTalk_July2017,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__Spring-2020-UIUC-Library-Presentation,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__Sept28-CAPT-Agenda,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__Susanne_Faculty_Meeting_March_2017opt,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__bento_rev-1_mischo_norman,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__Tracy-Imker_Public_Access_Abbrev_2015-09-23,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__20150921_IRC_overview,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__APPIT_Presentation_I,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__2018-19-Motion-on-Process_DeanReview,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__Faculty-Meeting-Accreditation,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__Summary of the Academic Professional Investigation Time Survey,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__12.06.2017_Sweeps_Yu,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__Payments_to_foreign_nationals,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__The_University_Library_in_the_Campus_Strategic_Goals_Initiatives_and_Metrics,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__PTTPWG_2020-04-07,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__12.06.2017_Digital_Collections_Update_Rimkus,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__Teper_preservation_intro_faculty_meeting,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__Task Force to Investigate Possible Use of the Specialized Faculty within the University Library,Library Faculty Meeting,BELONGS_TO
"Library Faculty Meeting__Related Documents__March 6, 2019 Meeting of Library Faculty Meeting – Staff Website – U of I Library",Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__Experts_Library,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__DigitalLibraryDevelopment_Final,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__12.06.2017_NACO_Ream-Sotomayor,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__CAPT_ppt_-_FacultyMeeting2016,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__OAPolicyInformationalCampaign,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__Data_Information_Literacy_-_September_2013_Presentation,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__Library_Collections_Forum_-_2017_-_Final,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__12.06.2017_FY19Materials_EBSCO_Renewal_Teper_T,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__Ithaka_Grad_Student_Survey_Presentation,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__Clinical Faculty,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__inclusivelibrary_FINALv2,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__Senate_Specialized_Faculty_Feb_10_2014_presentation9,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__2018-19-Motion-on-Process_DeanReview (1),Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__SavvyResearcher_FacultyMeeting12.16,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__FacultyMeeting201602,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__Collaborative-Buying-to-India-1,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__Mestre_Residency,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__2013-03-13_Technology_Prototyping_Service,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__2012-10-17_International_Energy_Research_Group,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Related Documents__Explanation_of_Budgetary_Slides,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2014-04-16,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2014-03-12,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2018-04-11_1,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2019-09-18,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2014-11-19,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_unknown_FacultyMinutes12062017Final-1,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2018-10-10,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2015-06-23,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2012-10-17,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2013-03-13,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2013-04-17,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2019-04-10,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2015-03-11,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2014-09-24,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_unknown_FacultyMinutes11012017-Final-1,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2013-10-23,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2016-03-09,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2015-02-11,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2019-10-09,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2017-04-12,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2018-06-13,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_unknown_Facutly-Meeting-Minutes-04-15-2015,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2019-11-11,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2013-02-06,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2016-12-07,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2015-09-23,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2017-09-13,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2013-11-20,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2017-06-21,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2016-09-21,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2016-02-10,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2018-12-05,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2015-12-02,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2017-02-08,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2018-04-11,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2019-03-06,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2018-03-14,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2014-07-09,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2012-09-19,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2013-09-26,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2016-04-13,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2019-06-12,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2012-11-14,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2019-02-06,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2018-09-12,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Minutes__Library Faculty Meeting_Minutes_2017-03-08,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Agendas__Library Faculty Meeting_Agendas_2017-11-01,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Agendas__Library Faculty Meeting_Agendas_2012-10-17,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Agendas__Library Faculty Meeting_Agendas_2018-10-10,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Agendas__Library Faculty Meeting_Agendas_2015-06-23,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Agendas__Library Faculty Meeting_Agendas_2017-12-06,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Agendas__Library Faculty Meeting_Agendas_2018-03-01,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Agendas__Library Faculty Meeting_Agendas_2019-09-18,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Agendas__Library Faculty Meeting_Agendas_2014-11-19,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Agendas__Library Faculty Meeting_Agendas_2014-04-16,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Agendas__Library Faculty Meeting_Agendas_2014-03-12,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Agendas__Library Faculty Meeting_Agendas_2018-06-13,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Agendas__Library Faculty Meeting_Agendas_2017-04-12,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Agendas__Library Faculty Meeting_Agendas_2015-02-11,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Agendas__Library Faculty Meeting_Agendas_2016-03-09,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Agendas__Library Faculty Meeting_Agendas_2019-10-09,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Agendas__Library Faculty Meeting_Agendas_2015-04-15,Library Faculty Meeting,BELONGS_TO
Library Faculty Meeting__Agendas__Library Faculty Meeting_Agendas_2015-03-11,Library Faculty Meeting,BELONGS_TO
